query-id	corpus-id	score
genQ1070	oisjed	1
genQ1071	oisjed	1
genQ1072	oisjed	1
genQ1073	oisjed	1
genQ1074	oisjed	1
genQ1075	oisjed	1
genQ1076	oisjed	1
genQ1077	oisjed	1
genQ1078	oisjed	1
genQ1079	oisjed	1
genQ1080	oisjed	1
genQ1081	oisjed	1
genQ1082	oisjed	1
genQ1083	oisjed	1
genQ1084	oisjed	1
genQ1085	oisjed	1
genQ1086	oisjed	1
genQ1087	oisjed	1
genQ1088	oisjed	1
genQ1089	oisjed	1
genQ1090	oisjed	1
genQ1091	oisjed	1
genQ1092	oisjed	1
genQ1093	oisjed	1
genQ1094	oisjed	1
genQ1095	oisjed	1
genQ1096	oisjed	1
genQ1097	oisjed	1
genQ1098	oisjed	1
genQ1099	oisjed	1
genQ1100	oisjed	1
genQ1101	oisjed	1
genQ1102	oisjed	1
genQ1103	oisjed	1
genQ1104	oisjed	1
genQ1105	oisjed	1
genQ1106	oisjed	1
genQ1107	oisjed	1
genQ1108	oisjed	1
genQ1109	oisjed	1
genQ1110	oisjed	1
genQ1111	oisjed	1
genQ1112	oisjed	1
genQ1113	oisjed	1
genQ1114	oisjed	1
genQ1115	oisjed	1
genQ1116	oisjed	1
genQ1117	oisjed	1
genQ1118	oisjed	1
genQ1119	oisjed	1
genQ1120	oisjed	1
genQ1121	oisjed	1
genQ1122	oisjed	1
genQ1123	oisjed	1
genQ1124	oisjed	1
genQ1125	oisjed	1
genQ1126	oisjed	1
genQ1127	oisjed	1
genQ1128	oisjed	1
genQ1129	oisjed	1
genQ1130	oisjed	1
genQ1131	oisjed	1
genQ1132	oisjed	1
genQ1133	oisjed	1
genQ1134	oisjed	1
genQ1135	oisjed	1
genQ1136	oisjed	1
genQ1137	oisjed	1
genQ1138	oisjed	1
genQ1139	oisjed	1
genQ1140	oisjed	1
genQ1141	oisjed	1
genQ1142	oisjed	1
genQ1143	oisjed	1
genQ1144	oisjed	1
genQ1145	oisjed	1
genQ1146	oisjed	1
genQ1147	oisjed	1
genQ1148	oisjed	1
genQ1149	oisjed	1
genQ1150	oisjed	1
genQ1151	oisjed	1
genQ1152	oisjed	1
genQ1153	oisjed	1
genQ1154	oisjed	1
genQ1155	oisjed	1
genQ1156	oisjed	1
genQ1157	oisjed	1
genQ1158	oisjed	1
genQ1159	oisjed	1
genQ1160	oisjed	1
genQ1161	oisjed	1
genQ1162	oisjed	1
genQ1163	oisjed	1
genQ1164	oisjed	1
genQ1165	oisjed	1
genQ1166	oisjed	1
genQ1167	oisjed	1
genQ1168	oisjed	1
genQ1169	oisjed	1
genQ1170	oisjed	1
genQ1171	oisjed	1
genQ1172	oisjed	1
genQ1173	oisjed	1
genQ1174	oisjed	1
genQ1175	oisjed	1
genQ1176	oisjed	1
genQ1177	oisjed	1
genQ1178	oisjed	1
genQ1179	oisjed	1
genQ1180	oisjed	1
genQ1181	oisjed	1
genQ1182	oisjed	1
genQ1183	oisjed	1
genQ1184	oisjed	1
genQ1185	oisjed	1
genQ1186	oisjed	1
genQ1187	oisjed	1
genQ1188	oisjed	1
genQ1189	oisjed	1
genQ1190	oisjed	1
genQ1191	oisjed	1
genQ1192	oisjed	1
genQ1193	oisjed	1
genQ1194	oisjed	1
genQ1195	oisjed	1
genQ1196	oisjed	1
genQ1197	oisjed	1
genQ1198	oisjed	1
genQ1199	oisjed	1
genQ1200	oisjed	1
genQ1201	oisjed	1
genQ1202	oisjed	1
genQ1203	oisjed	1
genQ1204	oisjed	1
genQ1205	oisjed	1
genQ1206	oisjed	1
genQ1207	oisjed	1
genQ1208	oisjed	1
genQ1209	oisjed	1
genQ1210	oisjed	1
genQ1211	oisjed	1
genQ1212	oisjed	1
genQ1213	oisjed	1
genQ1214	oisjed	1
genQ1215	oisjed	1
genQ1216	oisjed	1
genQ1217	oisjed	1
genQ1218	oisjed	1
genQ1219	oisjed	1
genQ1220	oisjed	1
genQ1221	oisjed	1
genQ1222	oisjed	1
genQ1223	oisjed	1
genQ1224	oisjed	1
genQ1225	oisjed	1
genQ1226	oisjed	1
genQ1227	oisjed	1
genQ1228	oisjed	1
genQ1229	oisjed	1
genQ1230	oisjed	1
genQ1231	oisjed	1
genQ1232	oisjed	1
genQ1233	oisjed	1
genQ1234	oisjed	1
genQ1235	oisjed	1
genQ1236	oisjed	1
genQ1237	oisjed	1
genQ1238	oisjed	1
genQ1239	oisjed	1
genQ1240	oisjed	1
genQ1241	oisjed	1
genQ1242	oisjed	1
genQ1243	oisjed	1
genQ1244	oisjed	1
genQ1245	oisjed	1
genQ1246	oisjed	1
genQ1247	oisjed	1
genQ1248	oisjed	1
genQ1249	oisjed	1
genQ1250	oisjed	1
genQ1251	oisjed	1
genQ1252	oisjed	1
genQ1253	oisjed	1
genQ1254	oisjed	1
genQ1255	oisjed	1
genQ1256	oisjed	1
genQ1257	oisjed	1
genQ1258	oisjed	1
genQ1259	oisjed	1
genQ1260	oisjed	1
genQ1261	oisjed	1
genQ1262	oisjed	1
genQ1263	oisjed	1
genQ1264	oisjed	1
genQ1265	oisjed	1
genQ1266	oisjed	1
genQ1267	oisjed	1
genQ1268	oisjed	1
genQ1269	oisjed	1
genQ1270	oisjed	1
genQ1271	oisjed	1
genQ1272	oisjed	1
genQ1273	oisjed	1
genQ1274	oisjed	1
genQ1275	oisjed	1
genQ1276	oisjed	1
genQ1277	oisjed	1
genQ1278	oisjed	1
genQ1279	oisjed	1
genQ1280	oisjed	1
genQ1281	oisjed	1
genQ1282	oisjed	1
genQ1283	oisjed	1
genQ1284	oisjed	1
genQ1285	oisjed	1
genQ1286	oisjed	1
genQ1287	oisjed	1
genQ1288	oisjed	1
genQ1289	oisjed	1
genQ1290	oisjed	1
genQ1291	oisjed	1
genQ1292	oisjed	1
genQ1293	oisjed	1
genQ1294	oisjed	1
genQ1295	oisjed	1
genQ1296	oisjed	1
genQ1297	oisjed	1
genQ1298	oisjed	1
genQ1299	oisjed	1
genQ1300	oisjed	1
genQ1301	oisjed	1
genQ1302	oisjed	1
genQ1303	oisjed	1
genQ1304	oisjed	1
genQ1305	oisjed	1
genQ1306	oisjed	1
genQ1307	oisjed	1
genQ1308	oisjed	1
genQ1309	oisjed	1
genQ1310	oisjed	1
genQ1311	oisjed	1
genQ1312	oisjed	1
genQ1313	oisjed	1
genQ1314	oisjed	1
genQ1315	oisjed	1
genQ1316	oisjed	1
genQ1317	oisjed	1
genQ1318	oisjed	1
genQ1319	oisjed	1
genQ1320	oisjed	1
genQ1321	oisjed	1
genQ1322	oisjed	1
genQ1323	oisjed	1
genQ1324	oisjed	1
genQ1325	oisjed	1
genQ1326	oisjed	1
genQ1327	oisjed	1
genQ1328	oisjed	1
genQ1329	oisjed	1
genQ1330	oisjed	1
genQ1331	ioqw84	1
genQ1332	ioqw84	1
genQ1333	ioqw84	1
genQ1334	ioqw84	1
genQ1335	ioqw84	1
genQ1336	ioqw84	1
genQ1337	ioqw84	1
genQ1338	ioqw84	1
genQ1339	ioqw84	1
genQ1340	ioqw84	1
genQ1341	ioqw84	1
genQ1342	ioqw84	1
genQ1343	ioqw84	1
genQ1344	ioqw84	1
genQ1345	ioqw84	1
genQ1346	ioqw84	1
genQ1347	ioqw84	1
genQ1348	ioqw84	1
genQ1349	ioqw84	1
genQ1350	ioqw84	1
genQ1351	ioqw84	1
genQ1352	ioqw84	1
genQ1353	ioqw84	1
genQ1354	ioqw84	1
genQ1355	ioqw84	1
genQ1356	ioqw84	1
genQ1357	ioqw84	1
genQ1358	ioqw84	1
genQ1359	ioqw84	1
genQ1360	ioqw84	1
genQ1361	ioqw84	1
genQ1362	ioqw84	1
genQ1363	ioqw84	1
genQ1364	ioqw84	1
genQ1365	ioqw84	1
genQ1366	ioqw84	1
genQ1367	ioqw84	1
genQ1368	ioqw84	1
genQ1369	ioqw84	1
genQ1370	ioqw84	1
genQ1371	ioqw84	1
genQ1372	ioqw84	1
genQ1373	ioqw84	1
genQ1374	ioqw84	1
genQ1375	ioqw84	1
genQ1376	ioqw84	1
genQ1377	ioqw84	1
genQ1378	ioqw84	1
genQ1379	ioqw84	1
genQ1380	ioqw84	1
genQ1381	ioqw84	1
genQ1382	ioqw84	1
genQ1383	ioqw84	1
genQ1384	ioqw84	1
genQ1385	ioqw84	1
genQ1386	ioqw84	1
genQ1387	ioqw84	1
genQ1388	ioqw84	1
genQ1389	ioqw84	1
genQ1390	ioqw84	1
genQ1391	ioqw84	1
genQ1392	ioqw84	1
genQ1393	ioqw84	1
genQ1394	ioqw84	1
genQ1395	ioqw84	1
genQ1396	ioqw84	1
genQ1397	ioqw84	1
genQ1398	ioqw84	1
genQ1399	ioqw84	1
genQ1400	ioqw84	1
genQ1401	ioqw84	1
genQ1402	ioqw84	1
genQ1403	ioqw84	1
genQ1404	ioqw84	1
genQ1405	ioqw84	1
genQ1406	ioqw84	1
genQ1407	ioqw84	1
genQ1408	ioqw84	1
genQ1409	ioqw84	1
genQ1410	ioqw84	1
genQ1411	ioqw84	1
genQ1412	ioqw84	1
genQ1413	ioqw84	1
genQ1414	ioqw84	1
genQ1415	ioqw84	1
genQ1416	ioqw84	1
genQ1417	ioqw84	1
genQ1418	ioqw84	1
genQ1419	ioqw84	1
genQ1420	ioqw84	1
genQ1421	ioqw84	1
genQ1422	ioqw84	1
genQ1423	ioqw84	1
genQ1424	ioqw84	1
genQ1425	ioqw84	1
genQ1426	ioqw84	1
genQ1427	ioqw84	1
genQ1428	ioqw84	1
genQ1429	ioqw84	1
genQ1430	ioqw84	1
genQ1431	ioqw84	1
genQ1432	ioqw84	1
genQ1433	ioqw84	1
genQ1434	ioqw84	1
genQ1435	ioqw84	1
genQ1436	ioqw84	1
genQ1437	ioqw84	1
genQ1438	ioqw84	1
genQ1439	ioqw84	1
genQ1440	ioqw84	1
genQ1441	ioqw84	1
genQ1442	ioqw84	1
genQ1443	ioqw84	1
genQ1444	ioqw84	1
genQ1445	ioqw84	1
genQ1446	ioqw84	1
genQ1447	ioqw84	1
genQ1448	ioqw84	1
genQ1449	ioqw84	1
genQ1450	ioqw84	1
genQ1451	ioqw84	1
genQ1452	ioqw84	1
genQ1453	ioqw84	1
genQ1454	ioqw84	1
genQ1455	ioqw84	1
genQ1456	ioqw84	1
genQ1457	ioqw84	1
genQ1458	ioqw84	1
genQ1459	ioqw84	1
genQ1460	ioqw84	1
genQ1461	ioqw84	1
genQ1462	ioqw84	1
genQ1463	ioqw84	1
genQ1464	ioqw84	1
genQ1465	ioqw84	1
genQ1466	ioqw84	1
genQ1467	ioqw84	1
genQ1468	ioqw84	1
genQ1469	ioqw84	1
genQ1470	ioqw84	1
genQ1471	ioqw84	1
genQ1472	ioqw84	1
genQ1473	ioqw84	1
genQ1474	ioqw84	1
genQ1475	ioqw84	1
genQ1476	ioqw84	1
genQ1477	ioqw84	1
genQ1478	ioqw84	1
genQ1479	ioqw84	1
genQ1480	ioqw84	1
genQ1481	ioqw84	1
genQ1482	ioqw84	1
genQ1483	ioqw84	1
genQ1484	ioqw84	1
genQ1485	ioqw84	1
genQ1486	ioqw84	1
genQ1487	ioqw84	1
genQ1488	ioqw84	1
genQ1489	ioqw84	1
genQ1490	ioqw84	1
genQ1491	ioqw84	1
genQ1492	ioqw84	1
genQ1493	ioqw84	1
genQ1494	ioqw84	1
genQ1495	ioqw84	1
genQ1496	ioqw84	1
genQ1497	ioqw84	1
genQ1498	ioqw84	1
genQ1499	ioqw84	1
genQ1500	ioqw84	1
genQ1501	ioqw84	1
genQ1502	ioqw84	1
genQ1503	ioqw84	1
genQ1504	ioqw84	1
genQ1505	ioqw84	1
genQ1506	ioqw84	1
genQ1507	ioqw84	1
genQ1508	ioqw84	1
genQ1509	ioqw84	1
genQ1510	ioqw84	1
genQ1511	ioqw84	1
genQ1512	ioqw84	1
genQ1513	ioqw84	1
genQ1514	ioqw84	1
genQ1515	ioqw84	1
genQ1516	ioqw84	1
genQ1517	ioqw84	1
genQ1518	ioqw84	1
genQ1519	ioqw84	1
genQ1520	ioqw84	1
genQ1521	ioqw84	1
genQ1522	ioqw84	1
genQ1523	ioqw84	1
genQ1524	ioqw84	1
genQ1525	ioqw84	1
genQ1526	ioqw84	1
genQ1527	ioqw84	1
genQ1528	ioqw84	1
genQ1529	ioqw84	1
genQ1530	ioqw84	1
genQ1531	ioqw84	1
genQ1532	ioqw84	1
genQ1533	ioqw84	1
genQ1534	ioqw84	1
genQ1535	ioqw84	1
genQ1536	ioqw84	1
genQ1537	ioqw84	1
genQ1538	ioqw84	1
genQ1539	ioqw84	1
genQ1540	ioqw84	1
genQ1541	ioqw84	1
genQ1542	ioqw84	1
genQ1543	ioqw84	1
genQ1544	ioqw84	1
genQ1545	ioqw84	1
genQ1546	ioqw84	1
genQ1547	ioqw84	1
genQ1548	ioqw84	1
genQ1549	ioqw84	1
genQ1550	ioqw84	1
genQ1551	ioqw84	1
genQ1552	ioqw84	1
genQ1553	ioqw84	1
genQ1554	ioqw84	1
genQ1555	ioqw84	1
genQ1556	ioqw84	1
genQ1557	ioqw84	1
genQ1558	ioqw84	1
genQ1559	ioqw84	1
genQ1560	ioqw84	1
genQ1561	ioqw84	1
genQ1562	ioqw84	1
genQ1563	ioqw84	1
genQ1564	ioqw84	1
genQ1565	ioqw84	1
genQ1566	ioqw84	1
genQ1567	ioqw84	1
genQ1568	ioqw84	1
genQ1569	ioqw84	1
genQ1570	ioqw84	1
genQ1571	ioqw84	1
genQ1572	ioqw84	1
genQ1573	ioqw84	1
genQ1574	ioqw84	1
genQ1575	ioqw84	1
genQ1576	ioqw84	1
genQ1577	ioqw84	1
genQ1578	ioqw84	1
genQ1579	ioqw84	1
genQ1580	ioqw84	1
genQ1581	ioqw84	1
genQ1582	ioqw84	1
genQ1583	ioqw84	1
genQ1584	ioqw84	1
genQ1585	ioqw84	1
genQ1586	ioqw84	1
genQ1587	ioqw84	1
genQ1588	ioqw84	1
genQ1589	ioqw84	1
genQ1590	ioqw84	1
genQ1591	ioqw84	1
genQ1592	ioqw84	1
genQ1593	ioqw84	1
genQ1594	ioqw84	1
genQ1595	ioqw84	1
genQ1596	ioqw84	1
genQ1597	ioqw84	1
genQ1598	ioqw84	1
genQ1599	ioqw84	1
genQ1600	ioqw84	1
genQ1601	ioqw84	1
genQ1602	ioqw84	1
genQ1603	ioqw84	1
genQ1604	ioqw84	1
genQ1605	ioqw84	1
genQ1606	ioqw84	1
genQ1607	ioqw84	1
genQ1608	ioqw84	1
genQ1609	ioqw84	1
genQ1610	ioqw84	1
genQ1611	ioqw84	1
genQ1612	ioqw84	1
genQ1613	ioqw84	1
genQ1614	ioqw84	1
genQ1615	ioqw84	1
genQ1616	ioqw84	1
genQ1617	ioqw84	1
genQ1618	ioqw84	1
genQ1619	ioqw84	1
genQ1620	ioqw84	1
genQ1621	ioqw84	1
genQ1622	ioqw84	1
genQ1623	ioqw84	1
genQ1624	ioqw84	1
genQ1625	ioqw84	1
genQ1626	ioqw84	1
genQ1627	ioqw84	1
genQ1628	ioqw84	1
genQ1629	ioqw84	1
genQ1630	ioqw84	1
genQ1631	ioqw84	1
genQ1632	ioqw84	1
genQ1633	ioqw84	1
genQ1634	ioqw84	1
genQ1635	ioqw84	1
genQ1636	ioqw84	1
genQ1637	ioqw84	1
genQ1638	ioqw84	1
genQ1639	ioqw84	1
genQ1640	ioqw84	1
genQ1641	ioqw84	1
genQ1642	ioqw84	1
genQ1643	ioqw84	1
genQ1644	ioqw84	1
genQ1645	ioqw84	1
genQ1646	ioqw84	1
genQ1647	ioqw84	1
genQ1648	ioqw84	1
genQ1649	ioqw84	1
genQ1650	ioqw84	1
genQ1651	ioqw84	1
genQ1652	ioqw84	1
genQ1653	ioqw84	1
genQ1654	ioqw84	1
genQ1655	ioqw84	1
genQ1656	ioqw84	1
genQ1657	ioqw84	1
genQ1658	ioqw84	1
genQ1659	ioqw84	1
genQ1660	ioqw84	1
genQ1661	ioqw84	1
genQ1662	ioqw84	1
genQ1663	ioqw84	1
genQ1664	9459urfn	1
genQ1665	9459urfn	1
genQ1666	9459urfn	1
genQ1667	9459urfn	1
genQ1668	9459urfn	1
genQ1669	9459urfn	1
genQ1670	9459urfn	1
genQ1671	9459urfn	1
genQ1672	9459urfn	1
genQ1673	9459urfn	1
genQ1674	9459urfn	1
genQ1675	9459urfn	1
genQ1676	9459urfn	1
genQ1677	9459urfn	1
genQ1678	9459urfn	1
genQ1679	9459urfn	1
genQ1680	9459urfn	1
genQ1681	9459urfn	1
genQ1682	9459urfn	1
genQ1683	9459urfn	1
genQ1684	9459urfn	1
genQ1685	9459urfn	1
genQ1686	9459urfn	1
genQ1687	9459urfn	1
genQ1688	9459urfn	1
genQ1689	9459urfn	1
genQ1690	9459urfn	1
genQ1691	9459urfn	1
genQ1692	9459urfn	1
genQ1693	9459urfn	1
genQ1694	9459urfn	1
genQ1695	9459urfn	1
genQ1696	9459urfn	1
genQ1697	9459urfn	1
genQ1698	9459urfn	1
genQ1699	9459urfn	1
genQ1700	9459urfn	1
genQ1701	9459urfn	1
genQ1702	9459urfn	1
genQ1703	9459urfn	1
genQ1704	9459urfn	1
genQ1705	9459urfn	1
genQ1706	9459urfn	1
genQ1707	9459urfn	1
genQ1708	9459urfn	1
genQ1709	9459urfn	1
genQ1710	9459urfn	1
genQ1711	9459urfn	1
genQ1712	9459urfn	1
genQ1713	9459urfn	1
genQ1714	9459urfn	1
genQ1715	9459urfn	1
genQ1716	9459urfn	1
genQ1717	9459urfn	1
genQ1718	9459urfn	1
genQ1719	9459urfn	1
genQ1720	9459urfn	1
genQ1721	9459urfn	1
genQ1722	9459urfn	1
genQ1723	9459urfn	1
genQ1724	9459urfn	1
genQ1725	9459urfn	1
genQ1726	9459urfn	1
genQ1727	9459urfn	1
genQ1728	9459urfn	1
genQ1729	9459urfn	1
genQ1730	9459urfn	1
genQ1731	9459urfn	1
genQ1732	9459urfn	1
genQ1733	9459urfn	1
genQ1734	9459urfn	1
genQ1735	9459urfn	1
genQ1736	9459urfn	1
genQ1737	9459urfn	1
genQ1738	9459urfn	1
genQ1739	9459urfn	1
genQ1740	9459urfn	1
genQ1741	9459urfn	1
genQ1742	9459urfn	1
genQ1743	9459urfn	1
genQ1744	9459urfn	1
genQ1745	9459urfn	1
genQ1746	9459urfn	1
genQ1747	9459urfn	1
genQ1748	9459urfn	1
genQ1749	9459urfn	1
genQ1750	9459urfn	1
genQ1751	9459urfn	1
genQ1752	9459urfn	1
genQ1753	9459urfn	1
genQ1754	9459urfn	1
genQ1755	9459urfn	1
genQ1756	9459urfn	1
genQ1757	9459urfn	1
genQ1758	9459urfn	1
genQ1759	9459urfn	1
genQ1760	9459urfn	1
genQ1761	9459urfn	1
genQ1762	9459urfn	1
genQ1763	9459urfn	1
genQ1764	9459urfn	1
genQ1765	9459urfn	1
genQ1766	9459urfn	1
genQ1767	9459urfn	1
genQ1768	9459urfn	1
genQ1769	9459urfn	1
genQ1770	9459urfn	1
genQ1771	9459urfn	1
genQ1772	9459urfn	1
genQ1773	9459urfn	1
genQ1774	9459urfn	1
genQ1775	9459urfn	1
genQ1776	9459urfn	1
genQ1777	9459urfn	1
genQ1778	9459urfn	1
genQ1779	9459urfn	1
genQ1780	9459urfn	1
genQ1781	9459urfn	1
genQ1782	9459urfn	1
genQ1783	9459urfn	1
genQ1784	9459urfn	1
genQ1785	9459urfn	1
genQ1786	9459urfn	1
genQ1787	9459urfn	1
genQ1788	9459urfn	1
genQ1789	9459urfn	1
genQ1790	9459urfn	1
genQ1791	9459urfn	1
genQ1792	9459urfn	1
genQ1793	9459urfn	1
genQ1794	9459urfn	1
genQ1795	9459urfn	1
genQ1796	9459urfn	1
genQ1797	9459urfn	1
genQ1798	9459urfn	1
genQ1799	9459urfn	1
genQ1800	9459urfn	1
genQ1801	9459urfn	1
genQ1802	9459urfn	1
genQ1803	9459urfn	1
genQ1804	9459urfn	1
genQ1805	9459urfn	1
genQ1806	9459urfn	1
genQ1807	9459urfn	1
genQ1808	9459urfn	1
genQ1809	9459urfn	1
genQ1810	9459urfn	1
genQ1811	9459urfn	1
genQ1812	9459urfn	1
genQ1813	9459urfn	1
genQ1814	9459urfn	1
genQ1815	9459urfn	1
genQ1816	9459urfn	1
genQ1817	9459urfn	1
genQ1818	9459urfn	1
genQ1819	9459urfn	1
genQ1820	9459urfn	1
genQ1821	9459urfn	1
genQ1822	9459urfn	1
genQ1823	9459urfn	1
genQ1824	9459urfn	1
genQ1825	9459urfn	1
genQ1826	9459urfn	1
genQ1827	9459urfn	1
genQ1828	9459urfn	1
genQ1829	9459urfn	1
genQ1830	9459urfn	1
genQ1831	9459urfn	1
genQ1832	9459urfn	1
genQ1833	9459urfn	1
genQ1834	9459urfn	1
genQ1835	9459urfn	1
genQ1836	9459urfn	1
genQ1837	9459urfn	1
genQ1838	9459urfn	1
genQ1839	9459urfn	1
genQ1840	9459urfn	1
genQ1841	9459urfn	1
genQ1842	9459urfn	1
genQ1843	9459urfn	1
genQ1844	9459urfn	1
genQ1845	9459urfn	1
genQ1846	9459urfn	1
genQ1847	9459urfn	1
genQ1848	9459urfn	1
genQ1849	9459urfn	1
genQ1850	9459urfn	1
genQ1851	9459urfn	1
genQ1852	9459urfn	1
genQ1853	9459urfn	1
genQ1854	9459urfn	1
genQ1855	9459urfn	1
genQ1856	9459urfn	1
genQ1857	9459urfn	1
genQ1858	9459urfn	1
genQ1859	9459urfn	1
genQ1860	9459urfn	1
genQ1861	9459urfn	1
genQ1862	9459urfn	1
genQ1863	9459urfn	1
genQ1864	9459urfn	1
genQ1865	9459urfn	1
genQ1866	9459urfn	1
genQ1867	9459urfn	1
genQ1868	9459urfn	1
genQ1869	9459urfn	1
genQ1870	9459urfn	1
genQ1871	9459urfn	1
genQ1872	9459urfn	1
genQ1873	9459urfn	1
genQ1874	9459urfn	1
genQ1875	9459urfn	1
genQ1876	9459urfn	1
genQ1877	9459urfn	1
genQ1878	9459urfn	1
genQ1879	9459urfn	1
genQ1880	9459urfn	1
genQ1881	9459urfn	1
genQ1882	9459urfn	1
genQ1883	9459urfn	1
genQ1884	9459urfn	1
genQ1885	9459urfn	1
genQ1886	9459urfn	1
genQ1887	9459urfn	1
genQ1888	9459urfn	1
genQ1889	9459urfn	1
genQ1890	9459urfn	1
genQ1891	9459urfn	1
genQ1892	9459urfn	1
genQ1893	9459urfn	1
genQ1894	9459urfn	1
genQ1895	9459urfn	1
genQ1896	9459urfn	1
genQ1897	9459urfn	1
genQ1898	9459urfn	1
genQ1899	9459urfn	1
genQ1900	9459urfn	1
genQ1901	9459urfn	1
genQ1902	9459urfn	1
genQ1903	9459urfn	1
genQ1904	9459urfn	1
genQ1905	9459urfn	1
genQ1906	9459urfn	1
genQ1907	9459urfn	1
genQ1908	9459urfn	1
genQ1909	9459urfn	1
genQ1910	9459urfn	1
genQ1911	9459urfn	1
genQ1912	9459urfn	1
genQ1913	9459urfn	1
genQ1914	9459urfn	1
genQ1915	9459urfn	1
genQ1916	9459urfn	1
genQ1917	9459urfn	1
genQ1918	9459urfn	1
genQ1919	9459urfn	1
genQ1920	9459urfn	1
genQ1921	9459urfn	1
genQ1922	9459urfn	1
genQ1923	9459urfn	1
genQ1924	9459urfn	1
genQ1925	9459urfn	1
genQ1926	9459urfn	1
genQ1927	9459urfn	1
genQ1928	9459urfn	1
genQ1929	9459urfn	1
genQ1930	9459urfn	1
genQ1931	9459urfn	1
genQ1932	9459urfn	1
genQ1933	9459urfn	1
genQ1934	9459urfn	1
genQ1935	9459urfn	1
genQ1936	9459urfn	1
genQ1937	9459urfn	1
genQ1938	9585jh	1
genQ1939	9585jh	1
genQ1940	9585jh	1
genQ1941	9585jh	1
genQ1942	9585jh	1
genQ1943	9585jh	1
genQ1944	9585jh	1
genQ1945	9585jh	1
genQ1946	9585jh	1
genQ1947	9585jh	1
genQ1948	9585jh	1
genQ1949	9585jh	1
genQ1950	9585jh	1
genQ1951	9585jh	1
genQ1952	9585jh	1
genQ1953	9585jh	1
genQ1954	9585jh	1
genQ1955	9585jh	1
genQ1956	9585jh	1
genQ1957	9585jh	1
genQ1958	9585jh	1
genQ1959	9585jh	1
genQ1960	9585jh	1
genQ1961	9585jh	1
genQ1962	9585jh	1
genQ1963	9585jh	1
genQ1964	9585jh	1
genQ1965	9585jh	1
genQ1966	9585jh	1
genQ1967	9585jh	1
genQ1968	9585jh	1
genQ1969	9585jh	1
genQ1970	9585jh	1
genQ1971	9585jh	1
genQ1972	9585jh	1
genQ1973	9585jh	1
genQ1974	9585jh	1
genQ1975	9585jh	1
genQ1976	9585jh	1
genQ1977	9585jh	1
genQ1978	9585jh	1
genQ1979	9585jh	1
genQ1980	9585jh	1
genQ1981	9585jh	1
genQ1982	9585jh	1
genQ1983	9585jh	1
genQ1984	9585jh	1
genQ1985	9585jh	1
genQ1986	9585jh	1
genQ1987	9585jh	1
genQ1988	9585jh	1
genQ1989	9585jh	1
genQ1990	9585jh	1
genQ1991	9585jh	1
genQ1992	9585jh	1
genQ1993	9585jh	1
genQ1994	9585jh	1
genQ1995	9585jh	1
genQ1996	9585jh	1
genQ1997	9585jh	1
genQ1998	9585jh	1
genQ1999	9585jh	1
genQ2000	9585jh	1
genQ2001	9585jh	1
genQ2002	9585jh	1
genQ2003	9585jh	1
genQ2004	9585jh	1
genQ2005	9585jh	1
genQ2006	9585jh	1
genQ2007	9585jh	1
genQ2008	9585jh	1
genQ2009	9585jh	1
genQ2010	9585jh	1
genQ2011	9585jh	1
genQ2012	9585jh	1
genQ2013	9585jh	1
genQ2014	9585jh	1
genQ2015	9585jh	1
genQ2016	9585jh	1
genQ2017	9585jh	1
genQ2018	9585jh	1
genQ2019	9585jh	1
genQ2020	9585jh	1
genQ2021	9585jh	1
genQ2022	9585jh	1
genQ2023	9585jh	1
genQ2024	9585jh	1
genQ2025	9585jh	1
genQ2026	9585jh	1
genQ2027	9585jh	1
genQ2028	9585jh	1
genQ2029	9585jh	1
genQ2030	9585jh	1
genQ2031	9585jh	1
genQ2032	9585jh	1
genQ2033	9585jh	1
genQ2034	9585jh	1
genQ2035	9585jh	1
genQ2036	9585jh	1
genQ2037	9585jh	1
genQ2038	9585jh	1
genQ2039	9585jh	1
genQ2040	9585jh	1
genQ2041	9585jh	1
genQ2042	9585jh	1
genQ2043	9585jh	1
genQ2044	9585jh	1
genQ2045	9585jh	1
genQ2046	9585jh	1
genQ2047	9585jh	1
genQ2048	9585jh	1
genQ2049	9585jh	1
genQ2050	9585jh	1
genQ2051	9585jh	1
genQ2052	9585jh	1
genQ2053	9585jh	1
genQ2054	9585jh	1
genQ2055	9585jh	1
genQ2056	9585jh	1
genQ2057	9585jh	1
genQ2058	9585jh	1
genQ2059	9585jh	1
genQ2060	9585jh	1
genQ2061	9585jh	1
genQ2062	9585jh	1
genQ2063	9585jh	1
genQ2064	9585jh	1
genQ2065	9585jh	1
genQ2066	9585jh	1
genQ2067	9585jh	1
genQ2068	9585jh	1
genQ2069	9585jh	1
genQ2070	9585jh	1
genQ2071	9585jh	1
genQ2072	9585jh	1
genQ2073	9585jh	1
genQ2074	9585jh	1
genQ2075	9585jh	1
genQ2076	9585jh	1
genQ2077	9585jh	1
genQ2078	9585jh	1
genQ2079	9585jh	1
genQ2080	9585jh	1
genQ2081	9585jh	1
genQ2082	9585jh	1
genQ2083	9585jh	1
genQ2084	9585jh	1
genQ2085	9585jh	1
genQ2086	9585jh	1
genQ2087	9585jh	1
genQ2088	9585jh	1
genQ2089	9585jh	1
genQ2090	9585jh	1
genQ2091	9585jh	1
genQ2092	9585jh	1
genQ2093	9585jh	1
genQ2094	9585jh	1
genQ2095	9585jh	1
genQ2096	9585jh	1
genQ2097	9585jh	1
genQ2098	9585jh	1
